Date,Station,Depth,COND,Temperature,Salinity,Density,PAR,Fluorescence,Turbidity,Beam,O2conc,O2Saturation
17/09/2013,4,68.958,,8.829,32.7797,25.4075,0.00010249,0.0831,0.5185,1.0427,184.333,
17/09/2013,4,68.955,,8.8288,32.7797,25.4075,0.000087564,0.0831,0.5185,1.0424,184.296,
17/09/2013,4,68.952,,8.8282,32.7796,25.4075,0.000087564,0.0839,0.5189,1.0445,184.254,
17/09/2013,4,68.948,,8.8274,32.78,25.4079,0.000087564,0.0831,0.5185,1.0432,184.354,
17/09/2013,4,68.943,,8.827,32.7806,25.4085,0.000087564,0.0839,0.5185,1.05,184.388,
17/09/2013,4,68.939,,8.8281,32.779,25.4071,0.000072637,0.0839,0.5185,1.0504,184.403,
17/09/2013,4,68.93,,8.8296,32.7775,25.4057,0.000087564,0.0839,0.5185,1.0487,184.588,
17/09/2013,4,68.925,,8.8301,32.7776,25.4056,0.000087564,0.0839,0.5189,1.0483,184.683,
17/09/2013,4,68.924,,8.8296,32.7789,25.4067,0.000087564,0.0831,0.5189,1.0512,184.505,
17/09/2013,4,68.919,,8.8323,32.776,25.4041,0.000087564,0.0824,0.5162,1.0517,184.564,
17/09/2013,4,68.91,,8.8322,32.7767,25.4046,0.00010249,0.0831,0.4826,1.0485,184.589,
17/09/2013,4,68.903,,8.8329,32.7771,25.4048,0.000087564,0.0831,0.4818,1.0492,184.744,
17/09/2013,4,68.9,,8.835,32.7753,25.4031,0.000087564,0.0831,0.4822,1.0514,184.753,
17/09/2013,4,68.904,,8.8347,32.7762,25.4038,0.00010249,0.0831,0.4815,1.0493,184.605,
17/09/2013,4,68.905,,8.8346,32.7775,25.4049,0.000087564,0.0839,0.4822,1.0508,184.652,
17/09/2013,4,68.908,,8.8357,32.7765,25.4039,0.000087564,0.0831,0.4818,1.0495,184.624,
17/09/2013,4,68.911,,8.8365,32.7755,25.403,0.000087564,0.0839,0.4818,1.0489,184.551,
17/09/2013,4,68.919,,8.8361,32.7764,25.4038,0.000087564,0.0831,0.4822,1.0484,184.516,
17/09/2013,4,68.926,,8.8361,32.7769,25.4042,0.00010249,0.0839,0.4818,1.0491,184.499,
17/09/2013,4,68.939,,8.8368,32.7759,25.4033,0.000087564,0.0831,0.4822,1.0462,184.625,
17/09/2013,4,68.952,,8.8383,32.7748,25.4022,0.000087564,0.0831,0.4822,1.046,184.651,
17/09/2013,4,68.966,,8.8375,32.7756,25.403,0.000087564,0.0831,0.4818,1.0465,184.402,
17/09/2013,4,68.981,,8.8387,32.7751,25.4024,0.000087564,0.0831,0.4818,1.0495,184.285,
17/09/2013,4,68.998,,8.8381,32.7751,25.4025,0.000087564,0.0839,0.4822,1.0487,184.197,
17/09/2013,4,69.01,,8.8332,32.7808,25.4077,0.000087564,0.0831,0.4818,1.049,184.223,
17/09/2013,4,69.026,,8.8372,32.7758,25.4032,0.000087564,0.0839,0.4818,1.0484,184.184,
17/09/2013,4,69.04,,8.8415,32.769,25.3972,0.000087564,0.0839,0.4792,1.0495,184.333,
17/09/2013,4,69.054,,8.8403,32.7715,25.3993,0.000087564,0.0953,0.4479,1.0495,184.195,
17/09/2013,4,69.07,,8.8343,32.7803,25.4072,0.000087564,0.0961,0.4471,1.0494,184.083,
17/09/2013,4,69.084,,8.8274,32.7857,25.4124,0.000087564,0.0969,0.4475,1.0485,184.059,
17/09/2013,4,69.097,,8.8271,32.782,25.4096,0.00010249,0.0961,0.4475,1.0488,184.076,
17/09/2013,4,69.108,,8.8275,32.7778,25.4062,0.00010249,0.0969,0.4475,1.0435,183.938,
17/09/2013,4,69.123,,8.8267,32.7782,25.4067,0.000087564,0.0953,0.4475,1.0412,183.983,
17/09/2013,4,69.134,,8.8276,32.7779,25.4063,0.000087564,0.0953,0.4475,1.0414,184.007,
17/09/2013,4,69.143,,8.8293,32.7763,25.4047,0.000072637,0.0969,0.4471,1.043,183.979,
17/09/2013,4,69.15,,8.8305,32.7754,25.4039,0.000072637,0.0961,0.4471,1.0426,183.883,
17/09/2013,4,69.164,,8.8321,32.7746,25.403,0.00010249,0.0961,0.4475,1.0421,183.944,
17/09/2013,4,69.175,,8.8328,32.7743,25.4027,0.000087564,0.0961,0.4475,1.0434,183.778,
17/09/2013,4,69.18,,8.8329,32.7755,25.4036,0.000087564,0.0961,0.4475,1.0436,183.676,
17/09/2013,4,69.183,,8.8327,32.7758,25.4038,0.000087564,0.0953,0.4475,1.0429,183.719,
17/09/2013,4,69.189,,8.8319,32.7769,25.4048,0.000087564,0.0961,0.4479,1.0407,183.685,
17/09/2013,4,69.193,,8.8296,32.779,25.4068,0.000087564,0.0953,0.4471,1.0422,183.724,
17/09/2013,4,69.191,,8.8255,32.7826,25.4103,0.00010249,0.0961,0.4479,1.0432,183.715,
17/09/2013,4,69.198,,8.8246,32.7821,25.41,0.000087564,0.0961,0.4483,1.0422,183.749,
17/09/2013,4,69.196,,8.8251,32.7795,25.4079,0.00010249,0.1083,0.4578,1.0537,183.766,
17/09/2013,4,69.191,,8.8245,32.7796,25.4081,0.000087564,0.1083,0.4578,1.0623,183.766,
17/09/2013,4,69.188,,8.8243,32.7794,25.408,0.00010249,0.1083,0.4574,1.0601,183.9,
17/09/2013,4,69.187,,8.8245,32.7791,25.4077,0.000087564,0.1083,0.4574,1.0616,183.685,
17/09/2013,4,69.188,,8.8249,32.7786,25.4072,0.000087564,0.1076,0.4582,1.0591,183.946,
17/09/2013,4,69.182,,8.8245,32.7788,25.4074,0.00010249,0.1076,0.4571,1.0603,183.946,
17/09/2013,4,69.175,,8.8239,32.7792,25.4078,0.000087564,0.1083,0.4578,1.0621,183.83,
17/09/2013,4,69.176,,8.8241,32.7794,25.408,0.000087564,0.1091,0.4571,1.0607,183.847,
17/09/2013,4,69.174,,8.8242,32.7787,25.4074,0.000087564,0.1083,0.4571,1.0616,183.784,
17/09/2013,4,69.178,,8.8236,32.7792,25.4079,0.000087564,0.1076,0.4578,1.0586,183.936,
17/09/2013,4,69.184,,8.8226,32.7804,25.409,0.000072637,0.1076,0.4578,1.0605,183.981,
17/09/2013,4,69.192,,8.8203,32.782,25.4106,0.000087564,0.1076,0.4574,1.0614,183.757,
17/09/2013,4,69.2,,8.8199,32.7815,25.4103,0.000087564,0.1083,0.4578,1.0614,183.789,
17/09/2013,4,69.209,,8.8193,32.7809,25.4099,0.000087564,0.1076,0.4574,1.0607,183.878,
17/09/2013,4,69.216,,8.8179,32.7819,25.4109,0.000087564,0.1083,0.4574,1.0432,183.652,
17/09/2013,4,69.234,,8.8134,32.7851,25.4141,0.000087564,0.1076,0.4574,1.04,183.825,
17/09/2013,4,69.25,,8.8088,32.788,25.4171,0.000072637,0.1068,0.4563,1.0429,183.648,
17/09/2013,4,69.27,,8.8055,32.7879,25.4175,0.000087564,0.0953,0.4418,1.04,183.827,
17/09/2013,4,69.294,,8.8066,32.7845,25.4147,0.000087564,0.0953,0.441,1.042,183.59,
17/09/2013,4,69.32,,8.8045,32.785,25.4154,0.000087564,0.0961,0.4418,1.0419,183.502,
17/09/2013,4,69.35,,8.8052,32.7842,25.4147,0.000072637,0.0953,0.4422,1.0429,183.583,
17/09/2013,4,69.38,,8.8071,32.7821,25.4127,0.000087564,0.0953,0.4418,1.0426,183.468,
17/09/2013,4,69.405,,8.8049,32.7838,25.4144,0.000087564,0.0953,0.4414,1.0403,183.594,
17/09/2013,4,69.439,,8.8037,32.7865,25.4167,0.00010249,0.0953,0.4414,1.0407,183.425,
17/09/2013,4,69.468,,8.801,32.7875,25.4179,0.000087564,0.0953,0.4418,1.0427,183.419,
17/09/2013,4,69.502,,8.7986,32.7889,25.4193,0.000087564,0.0953,0.4414,1.0423,183.445,
17/09/2013,4,69.538,,8.7911,32.7941,25.4246,0.000087564,0.0953,0.4418,1.0417,183.402,
17/09/2013,4,69.572,,8.7837,32.7992,25.4297,0.000087564,0.0946,0.441,1.0465,183.501,
17/09/2013,4,69.606,,8.7803,32.7982,25.4294,0.000087564,0.0953,0.4414,1.0491,183.555,
17/09/2013,4,69.634,,8.7791,32.7951,25.4272,0.000087564,0.0953,0.4414,1.0495,183.482,
17/09/2013,4,69.659,,8.7777,32.7954,25.4276,0.000087564,0.0953,0.4414,1.0516,183.362,
17/09/2013,4,69.691,,8.7794,32.7926,25.4252,0.00010249,0.0961,0.4406,1.0512,183.406,
17/09/2013,4,69.718,,8.7827,32.789,25.4219,0.000087564,0.0961,0.441,1.051,183.512,
17/09/2013,4,69.746,,8.78,32.7924,25.425,0.000087564,0.0953,0.4464,1.0488,183.542,
17/09/2013,4,69.766,,8.7746,32.7982,25.4303,0.000087564,0.0953,0.5055,1.0498,183.577,
17/09/2013,4,69.79,,8.7738,32.7977,25.4301,0.000072637,0.0953,0.507,1.0485,183.628,
17/09/2013,4,69.812,,8.7746,32.7941,25.4271,0.000087564,0.0953,0.5066,1.0519,183.513,
17/09/2013,4,69.828,,8.7701,32.7969,25.43,0.000087564,0.0961,0.5063,1.0516,183.544,
17/09/2013,4,69.847,,8.7673,32.7987,25.4318,0.000087564,0.0953,0.5063,1.0493,183.757,
17/09/2013,4,69.865,,8.7669,32.7973,25.4308,0.000087564,0.0953,0.507,1.049,183.644,
17/09/2013,4,69.878,,8.7661,32.7966,25.4304,0.000087564,0.0961,0.5066,1.0523,183.748,
17/09/2013,4,69.893,,8.763,32.799,25.4327,0.000087564,0.0953,0.5063,1.0499,184.092,
17/09/2013,4,69.903,,8.7621,32.7987,25.4326,0.000087564,0.0961,0.5059,1.0518,184.043,
17/09/2013,4,69.911,,8.7601,32.7991,25.4333,0.000087564,0.0946,0.5059,1.051,184.252,
17/09/2013,4,69.926,,8.7581,32.7991,25.4336,0.000087564,0.0946,0.5063,1.0518,184.284,
17/09/2013,4,69.938,,8.7564,32.7988,25.4336,0.000057712,0.0953,0.5063,1.0522,184.252,
17/09/2013,4,69.945,,8.7553,32.7983,25.4334,0.000087564,0.0953,0.5059,1.0525,184.332,
17/09/2013,4,69.955,,8.7552,32.7976,25.4328,0.000072637,0.0953,0.5063,1.0532,184.348,
17/09/2013,4,69.962,,8.7545,32.7974,25.4328,0.000072637,0.0961,0.5063,1.0532,184.323,
17/09/2013,4,69.973,,8.7546,32.7966,25.4321,0.000087564,0.0961,0.5066,1.0502,184.619,
17/09/2013,4,69.982,,8.7544,32.797,25.4325,0.000072637,0.0946,0.507,1.0505,184.547,
17/09/2013,4,69.991,,8.7544,32.7965,25.4321,0.000072637,0.0831,0.5124,1.0515,184.699,
17/09/2013,4,70.003,,8.7553,32.7955,25.4312,0.00010249,0.0839,0.5127,1.0532,184.54,
17/09/2013,4,70.011,,8.7528,32.7978,25.4333,0.000087564,0.0831,0.5124,1.0515,184.664,
17/09/2013,4,70.015,,8.7503,32.8,25.4355,0.000087564,0.0831,0.5127,1.0584,184.695,
17/09/2013,4,70.03,,8.7507,32.7985,25.4342,0.000087564,0.0831,0.5127,1.0572,184.697,
17/09/2013,4,70.038,,8.7512,32.7964,25.4325,0.000087564,0.0839,0.5127,1.0606,184.704,
17/09/2013,4,70.048,,8.7511,32.7958,25.4321,0.000087564,0.0839,0.5127,1.057,184.768,
17/09/2013,4,70.066,,8.7497,32.7965,25.4328,0.000087564,0.0839,0.5124,1.0576,184.669,
17/09/2013,4,70.075,,8.7486,32.7977,25.434,0.000087564,0.0831,0.5124,1.0581,184.829,
17/09/2013,4,70.085,,8.7477,32.798,25.4343,0.00010249,0.0831,0.5127,1.0595,184.698,
17/09/2013,4,70.097,,8.7468,32.7985,25.4349,0.000087564,0.0831,0.5124,1.0581,184.93,
17/09/2013,4,70.112,,8.747,32.7985,25.4348,0.000087564,0.0831,0.5127,1.0607,184.783,
17/09/2013,4,70.129,,8.7471,32.7972,25.4338,0.000087564,0.0831,0.5124,1.0594,184.91,
17/09/2013,4,70.148,,8.7472,32.7976,25.4341,0.00010249,0.0839,0.5124,1.0601,184.753,
17/09/2013,4,70.166,,8.7472,32.7976,25.434,0.000087564,0.0831,0.5127,1.0608,184.621,
17/09/2013,4,70.188,,8.7472,32.7977,25.4341,0.000087564,0.0831,0.5127,1.0574,184.838,
17/09/2013,4,70.207,,8.7477,32.7974,25.4338,0.000087564,0.0809,0.5105,1.0596,184.776,
17/09/2013,4,70.225,,8.7479,32.7971,25.4336,0.000087564,0.0709,0.4944,1.0649,184.892,
17/09/2013,4,70.244,,8.7482,32.7972,25.4336,0.000087564,0.0709,0.4941,1.0666,184.709,
17/09/2013,4,70.269,,8.748,32.7976,25.4339,0.000087564,0.0709,0.4944,1.0641,184.795,
17/09/2013,4,70.29,,8.7479,32.7975,25.4339,0.000087564,0.0709,0.4944,1.0667,184.58,
17/09/2013,4,70.315,,8.7482,32.797,25.4335,0.000087564,0.0709,0.4941,1.0652,184.703,
17/09/2013,4,70.344,,8.7483,32.797,25.4334,0.00010249,0.0709,0.4941,1.065,184.778,
17/09/2013,4,70.373,,8.7484,32.7973,25.4336,0.000087564,0.0709,0.4944,1.0668,184.47,
17/09/2013,4,70.394,,8.7481,32.7973,25.4337,0.000087564,0.0709,0.4941,1.0646,184.564,
17/09/2013,4,70.419,,8.7482,32.7972,25.4336,0.000087564,0.0709,0.4941,1.0657,184.791,
17/09/2013,4,70.453,,8.7479,32.7974,25.4338,0.000087564,0.0709,0.4941,1.0652,184.857,
17/09/2013,4,70.477,,8.7479,32.7975,25.4339,0.000057712,0.0717,0.4944,1.067,184.569,
17/09/2013,4,70.506,,8.7478,32.7969,25.4334,0.000072637,0.0709,0.4941,1.0673,184.58,
17/09/2013,4,70.533,,8.7476,32.7973,25.4338,0.000087564,0.0709,0.4941,1.0648,184.595,
17/09/2013,4,70.564,,8.7476,32.797,25.4335,0.000072637,0.0717,0.4941,1.0761,184.624,
17/09/2013,4,70.595,,8.7475,32.7972,25.4337,0.00010249,0.0709,0.4941,1.0812,184.555,
17/09/2013,4,70.625,,8.7469,32.7975,25.434,0.000087564,0.0709,0.4941,1.0804,184.58,
17/09/2013,4,70.654,,8.7442,32.7999,25.4364,0.000072637,0.0732,0.5005,1.0823,184.428,
17/09/2013,4,70.686,,8.7433,32.8004,25.4369,0.000087564,0.0953,0.5673,1.0828,184.257,
17/09/2013,4,70.724,,8.7445,32.7977,25.4346,0.000087564,0.0953,0.5684,1.0801,184.27,
17/09/2013,4,70.753,,8.7468,32.7945,25.4317,0.000087564,0.0961,0.5681,1.083,184.25,
17/09/2013,4,70.782,,8.7473,32.7951,25.4321,0.000087564,0.0953,0.5673,1.0822,184.241,
17/09/2013,4,70.812,,8.7473,32.7966,25.4333,0.000087564,0.0953,0.5673,1.0809,184.344,
17/09/2013,4,70.838,,8.7471,32.7971,25.4337,0.000087564,0.0961,0.5673,1.0833,184.167,
17/09/2013,4,70.872,,8.7464,32.7977,25.4343,0.000087564,0.0969,0.5677,1.0823,184.079,
17/09/2013,4,70.894,,8.7453,32.7986,25.4351,0.000087564,0.0961,0.5681,1.0831,184.073,
17/09/2013,4,70.915,,8.7449,32.7983,25.435,0.000087564,0.0969,0.5681,1.0834,184.009,
17/09/2013,4,70.936,,8.7465,32.7962,25.4331,0.000087564,0.0961,0.5681,1.081,184.023,
17/09/2013,4,70.961,,8.7469,32.7955,25.4325,0.000087564,0.0953,0.5677,1.0784,183.96,
17/09/2013,4,70.968,,8.7471,32.7962,25.433,0.000087564,0.0961,0.5677,1.0795,184.021,
17/09/2013,4,70.977,,8.7471,32.7967,25.4334,0.000087564,0.0946,0.5669,1.077,183.868,
17/09/2013,4,70.985,,8.7461,32.7979,25.4345,0.000087564,0.0953,0.5673,1.0772,183.968,
17/09/2013,4,70.991,,8.7461,32.7976,25.4343,0.000087564,0.0953,0.5673,1.0766,184.036,
17/09/2013,4,70.992,,8.7457,32.7979,25.4346,0.00010249,0.0961,0.5673,1.0781,183.833,
17/09/2013,4,70.988,,8.7461,32.7975,25.4341,0.00010249,0.0946,0.5654,1.0784,183.978,
17/09/2013,4,70.984,,8.7464,32.7967,25.4335,0.000087564,0.0824,0.5494,1.0787,184.121,
17/09/2013,4,70.985,,8.7468,32.7964,25.4332,0.000087564,0.0831,0.5494,1.0762,183.93,
17/09/2013,4,70.982,,8.7467,32.7966,25.4333,0.00010249,0.0831,0.5498,1.0762,184.026,
17/09/2013,4,70.97,,8.747,32.7964,25.4332,0.000087564,0.0831,0.549,1.0769,184.04,
17/09/2013,4,70.958,,8.7474,32.7961,25.4328,0.00010249,0.0831,0.549,1.077,184.118,
17/09/2013,4,70.951,,8.7479,32.7961,25.4328,0.00010249,0.0831,0.549,1.0783,183.995,
17/09/2013,4,70.938,,8.748,32.7963,25.4329,0.000087564,0.0831,0.549,1.077,184.127,
17/09/2013,4,70.927,,8.7484,32.7959,25.4326,0.000072637,0.0831,0.5494,1.0788,184.266,
17/09/2013,4,70.918,,8.7486,32.7956,25.4323,0.000087564,0.0831,0.549,1.0791,184.337,
17/09/2013,4,70.913,,8.7484,32.7959,25.4326,0.000072637,0.0831,0.5494,1.0766,184.344,
17/09/2013,4,70.91,,8.7487,32.796,25.4326,0.000087564,0.0831,0.5494,1.0799,184.263,
17/09/2013,4,70.909,,8.7487,32.7962,25.4328,0.000072637,0.0831,0.5498,1.0801,184.196,
17/09/2013,4,70.909,,8.7487,32.7957,25.4324,0.000087564,0.0831,0.5498,1.079,184.141,
17/09/2013,4,70.909,,8.7487,32.796,25.4326,0.000087564,0.0839,0.549,1.0789,184.184,
17/09/2013,4,70.919,,8.7488,32.7962,25.4328,0.00010249,0.0831,0.549,1.0794,184.516,
17/09/2013,4,70.936,,8.7486,32.7959,25.4325,0.000087564,0.0831,0.549,1.0791,184.196,
17/09/2013,4,70.949,,8.7468,32.7975,25.4341,0.000087564,0.0839,0.5715,1.0795,184.161,
17/09/2013,4,70.962,,8.7457,32.7981,25.4347,0.00010249,0.0831,0.768,1.0774,184.372,
17/09/2013,4,70.979,,8.7462,32.7973,25.434,0.000087564,0.0831,0.771,1.0798,184.273,
17/09/2013,4,71.002,,8.7466,32.7961,25.433,0.000087564,0.0831,0.7687,1.0777,184.298,
17/09/2013,4,71.024,,8.7473,32.7952,25.4322,0.000087564,0.0831,0.7695,1.0763,184.248,
17/09/2013,4,71.048,,8.7477,32.7956,25.4325,0.000087564,0.0831,0.7687,1.076,184.391,
17/09/2013,4,71.085,,8.7476,32.7963,25.433,0.000087564,0.0831,0.7687,1.0765,184.419,
17/09/2013,4,71.115,,8.7475,32.7965,25.4332,0.000087564,0.0839,0.7695,1.0778,184.271,
17/09/2013,4,71.146,,8.7469,32.7972,25.4338,0.000087564,0.0831,0.7695,1.0778,184.196,
17/09/2013,4,71.181,,8.7464,32.7974,25.4341,0.000087564,0.0831,0.7691,1.0755,184.443,
17/09/2013,4,71.208,,8.7465,32.7967,25.4335,0.000087564,0.0831,0.7695,1.0752,184.489,
17/09/2013,4,71.243,,8.7468,32.7959,25.4328,0.000087564,0.0831,0.7691,1.0756,184.347,
17/09/2013,4,71.277,,8.7467,32.7958,25.4328,0.000087564,0.0831,0.7699,1.0775,184.3,
17/09/2013,4,71.31,,8.7458,32.7975,25.4342,0.000087564,0.0839,0.7691,1.0774,184.456,
17/09/2013,4,71.346,,8.7451,32.7977,25.4345,0.000072637,0.0831,0.7695,1.0774,184.401,
17/09/2013,4,71.381,,8.7433,32.7989,25.4357,0.00010249,0.0831,0.7691,1.0753,184.51,
17/09/2013,4,71.417,,8.7423,32.7996,25.4364,0.000072637,0.0831,0.7695,1.0775,184.312,
17/09/2013,4,71.447,,8.742,32.7982,25.4354,0.000087564,0.0839,0.7531,1.0882,184.382,
17/09/2013,4,71.473,,8.7422,32.7973,25.4346,0.000087564,0.0961,0.6169,1.089,184.509,
17/09/2013,4,71.505,,8.7417,32.7976,25.4349,0.00010249,0.0961,0.6146,1.0901,184.524,
17/09/2013,4,71.527,,8.7418,32.7977,25.435,0.000072637,0.0961,0.6165,1.0882,184.712,
17/09/2013,4,71.551,,8.7408,32.7985,25.4357,0.00010249,0.0953,0.6165,1.0891,184.552,
17/09/2013,4,71.572,,8.7383,32.7999,25.4373,0.000087564,0.0961,0.6165,1.0911,184.497,
17/09/2013,4,71.586,,8.7341,32.8033,25.4406,0.000087564,0.0953,0.6165,1.089,184.574,
17/09/2013,4,71.597,,8.7322,32.8037,25.4411,0.000087564,0.0953,0.6165,1.0912,184.5,
17/09/2013,4,71.608,,8.7325,32.8006,25.4387,0.000072637,0.0961,0.6161,1.0893,184.649,
17/09/2013,4,71.61,,8.7348,32.7971,25.4356,0.000072637,0.0961,0.6169,1.0909,184.562,
17/09/2013,4,71.614,,8.7366,32.7957,25.4342,0.000087564,0.0961,0.6161,1.0884,184.717,
17/09/2013,4,71.614,,8.7362,32.7971,25.4353,0.000087564,0.0953,0.6165,1.0898,184.573,
17/09/2013,4,71.614,,8.7353,32.7989,25.4369,0.000087564,0.0961,0.6161,1.0894,184.548,
17/09/2013,4,71.609,,8.7356,32.7986,25.4366,0.000087564,0.0961,0.6161,1.0875,184.596,
17/09/2013,4,71.596,,8.7362,32.7982,25.4362,0.000087564,0.0961,0.6169,1.0857,184.576,
17/09/2013,4,71.586,,8.7367,32.7972,25.4354,0.000087564,0.0953,0.6165,1.084,184.776,
17/09/2013,4,71.569,,8.7371,32.797,25.4351,0.000087564,0.0953,0.6165,1.0835,184.696,
17/09/2013,4,71.555,,8.7381,32.7968,25.4349,0.000087564,0.0938,0.6077,1.0874,184.559,
17/09/2013,4,71.54,,8.7386,32.7969,25.4349,0.000087564,0.0839,0.5375,1.0874,184.501,
17/09/2013,4,71.524,,8.7387,32.7975,25.4353,0.000087564,0.0839,0.536,1.0864,184.487,
17/09/2013,4,71.508,,8.7392,32.7973,25.4351,0.000087564,0.0839,0.5375,1.0861,184.515,
17/09/2013,4,71.49,,8.7391,32.7976,25.4353,0.000087564,0.0839,0.5372,1.0852,184.583,
17/09/2013,4,71.477,,8.7391,32.798,25.4357,0.000087564,0.0824,0.5372,1.0856,184.665,
17/09/2013,4,71.464,,8.7389,32.798,25.4357,0.000087564,0.0831,0.5368,1.0864,184.505,
17/09/2013,4,71.453,,8.7386,32.7983,25.4359,0.000072637,0.0831,0.5375,1.0852,184.486,
17/09/2013,4,71.442,,8.7384,32.798,25.4357,0.000087564,0.0839,0.5368,1.087,184.607,
17/09/2013,4,71.434,,8.7386,32.7978,25.4356,0.000087564,0.0831,0.5368,1.0848,184.458,
17/09/2013,4,71.429,,8.7387,32.7976,25.4354,0.000087564,0.0839,0.5375,1.0787,184.578,
17/09/2013,4,71.431,,8.7388,32.7973,25.4351,0.000087564,0.0831,0.5375,1.0781,184.479,
17/09/2013,4,71.432,,8.7389,32.7971,25.435,0.000087564,0.0824,0.5372,1.0774,184.742,
17/09/2013,4,71.438,,8.7388,32.7978,25.4356,0.000072637,0.0831,0.5364,1.0807,184.815,
17/09/2013,4,71.449,,8.7384,32.7981,25.4358,0.000087564,0.0831,0.5368,1.0788,184.748,
17/09/2013,4,71.468,,8.7386,32.7974,25.4353,0.000087564,0.0839,0.5368,1.0798,184.606,
17/09/2013,4,71.483,,8.7383,32.7973,25.4352,0.000087564,0.0831,0.5372,1.0781,184.529,
17/09/2013,4,71.51,,8.7372,32.7982,25.4361,0.000087564,0.0824,0.536,1.0807,184.539,
17/09/2013,4,71.538,,8.7367,32.7987,25.4366,0.000087564,0.0831,0.5314,1.0808,184.546,
17/09/2013,4,71.57,,8.7364,32.798,25.436,0.000087564,0.0831,0.5307,1.0778,184.79,
17/09/2013,4,71.602,,8.7365,32.7979,25.436,0.000072637,0.0831,0.5311,1.0781,184.815,
17/09/2013,4,71.636,,8.7376,32.7968,25.4349,0.000072637,0.0831,0.5307,1.0784,184.791,
17/09/2013,4,71.671,,8.7356,32.7991,25.437,0.000072637,0.0839,0.5307,1.0801,184.664,
17/09/2013,4,71.712,,8.7334,32.8013,25.4391,0.000072637,0.0831,0.5307,1.0852,184.505,
17/09/2013,4,71.75,,8.7317,32.801,25.4391,0.000087564,0.0831,0.5307,1.0886,184.393,
17/09/2013,4,71.794,,8.731,32.7999,25.4384,0.000087564,0.0824,0.5314,1.0887,184.335,
17/09/2013,4,71.834,,8.7287,32.8017,25.4401,0.000087564,0.0831,0.5311,1.0886,184.344,
17/09/2013,4,71.878,,8.7255,32.8044,25.4428,0.000072637,0.0831,0.5311,1.0856,184.586,
17/09/2013,4,71.92,,8.722,32.8052,25.4439,0.00010249,0.0831,0.5311,1.0859,184.62,
17/09/2013,4,71.962,,8.7181,32.8065,25.4455,0.000072637,0.0831,0.5311,1.0876,184.333,
17/09/2013,4,72.007,,8.7119,32.8102,25.4494,0.000087564,0.0824,0.5307,1.0869,184.385,
17/09/2013,4,72.043,,8.7071,32.8116,25.4512,0.000087564,0.0831,0.5311,1.0884,184.231,
17/09/2013,4,72.078,,8.705,32.8116,25.4515,0.00010249,0.0831,0.5311,1.0854,184.31,
17/09/2013,4,72.106,,8.7043,32.813,25.4528,0.000087564,0.0831,0.5303,1.0874,184.226,
17/09/2013,4,72.129,,8.704,32.8139,25.4535,0.000087564,0.0839,0.5318,1.0882,184.14,
17/09/2013,4,72.15,,8.7037,32.814,25.4536,0.00010249,0.0953,0.5429,1.0877,184.041,
17/09/2013,4,72.17,,8.7037,32.8138,25.4535,0.00010249,0.0953,0.5429,1.0871,184.096,
17/09/2013,4,72.18,,8.7037,32.8141,25.4537,0.000087564,0.0961,0.5425,1.0877,184.023,
17/09/2013,4,72.185,,8.7039,32.8135,25.4532,0.000087564,0.0961,0.5429,1.0874,183.855,
17/09/2013,4,72.182,,8.7042,32.8135,25.4531,0.000087564,0.0953,0.5429,1.0849,184.076,
17/09/2013,4,72.182,,8.7042,32.8135,25.4531,0.000072637,0.0961,0.5429,1.0874,183.854,
17/09/2013,4,72.179,,8.7042,32.8132,25.4529,0.000087564,0.0946,0.5433,1.085,183.937,
17/09/2013,4,72.165,,8.7046,32.8132,25.4528,0.000087564,0.0953,0.5429,1.085,183.983,
17/09/2013,4,72.148,,8.706,32.8114,25.4512,0.000087564,0.0953,0.5429,1.0863,183.955,
17/09/2013,4,72.125,,8.7059,32.8117,25.4515,0.000087564,0.0953,0.5429,1.0855,183.923,
17/09/2013,4,72.1,,8.7056,32.8123,25.452,0.000087564,0.0961,0.5429,1.0865,183.823,
17/09/2013,4,72.073,,8.7073,32.8109,25.4506,0.000087564,0.0961,0.5429,1.0879,184.036,
17/09/2013,4,72.043,,8.7118,32.806,25.4461,0.000087564,0.0953,0.5429,1.0854,184.122,
17/09/2013,4,72.016,,8.7164,32.8018,25.4421,0.000087564,0.0961,0.5433,1.0844,183.867,
17/09/2013,4,71.992,,8.7193,32.7999,25.4402,0.00010249,0.0953,0.5436,1.0878,183.858,
17/09/2013,4,71.97,,8.7216,32.7982,25.4385,0.00010249,0.0961,0.5429,1.0853,183.883,
17/09/2013,4,71.942,,8.7234,32.7979,25.438,0.000087564,0.0953,0.5402,1.084,183.853,
17/09/2013,4,71.915,,8.7247,32.7976,25.4375,0.000087564,0.0953,0.5185,1.0853,183.773,
17/09/2013,4,71.893,,8.7261,32.7974,25.4372,0.000087564,0.0953,0.5181,1.0853,184.166,
17/09/2013,4,71.872,,8.7267,32.7978,25.4374,0.000087564,0.0961,0.5185,1.0846,183.955,
17/09/2013,4,71.858,,8.7275,32.7978,25.4372,0.000087564,0.0953,0.5185,1.0846,183.945,
17/09/2013,4,71.848,,8.7277,32.7982,25.4376,0.000087564,0.0946,0.5189,1.0823,183.779,
17/09/2013,4,71.842,,8.7283,32.798,25.4373,0.00010249,0.0953,0.5192,1.0847,183.708,
17/09/2013,4,71.842,,8.7291,32.7977,25.4369,0.000087564,0.0953,0.5189,1.0849,183.851,
